,attribution,count
choice,0.05599118911401128,1
bragging,0.13656506539562388,2
detail,-0.11833815488803803,1
smear,0.17337918464322477,1
NeverTrump,0.16197535425471338,1
Extreme,0.0880645667361415,1
route,-0.08166542737198561,1
denial,0.2732591200048511,1
choicers,0.14487724876059482,1
No,0.09212347719841363,1
Billionaire,0.12337524859438147,1
guy,0.09030656907326856,1
one,0.08383314033848738,2
process,-0.08853214133550207,1
others,-0.08166051454361416,1
ProPublica,-0.06359637462068107,1
unable,0.17995694584139393,1
picture,0.16233199548695573,1
this,0.07316237914702473,4
administration,-0.029100309981537606,2
rant,0.24263683710330222,2
vigorously,0.13730206491890515,1
goalpost,0.13587248527683035,1
basic,0.13332687375636973,1
every,0.09321185067677995,1
compliant,0.13457782369688703,1
Establishment,0.11575009838345966,1
destroy,0.08794644322172658,1
wartime,0.21516929887036587,1
transform,0.13204157566601207,1
vicious,0.07608123984956755,2
also,-0.13206536321786191,3
activist,-0.1755281375152196,2
tragically,0.22998021166625657,1
exactly,0.15162514520001338,1
tough,0.11441893487971726,1
yet,0.07999947306944519,2
injured,-0.02238064752497222,1
across,-0.07527181463303127,3
dozen,-0.015083320199773004,1
liberaltarianism,0.15408297988822212,1
supremacism,0.1581094101182972,1
wall,0.08949646696909579,1
Steve,0.08594597668497049,1
deal,0.1218995790097754,1
rich,0.1187878382249448,3
pollute,0.10502475572701006,1
justice,0.09099228422902805,1
fluff,0.12112767642126682,1
Wall,0.09326479591200279,1
legitimize,0.08137356882345546,1
wild,0.16332825232987652,1
unleashed,0.12577690716897913,2
lock,0.12413133833768727,1
him,-0.1001187100425392,1
corporation,0.13740391105285682,1
back,0.0985366475187671,1
set,0.09702541311885497,1
individual,0.08530019911911721,1
idea,0.13972625933533542,1
quo,0.11846180633247391,1
New,0.07559069183782867,3
de,0.10136132775939978,1
Feminists,0.19473015969854088,1
enact,0.12688002530706505,1
off,0.08305659319845297,2
weaponize,0.13032973070990983,2
disturb,0.10263781448181551,1
devastate,0.0852392627345764,1
oppose,0.08385169136900884,1
solidarity,-0.2122031451864267,1
Greek,0.15337303108101144,1
city,-0.04913442465766985,3
stupid,0.04427638144877212,1
dog,0.11738582363167442,1
trap,0.07606737613109145,1
flippantly,0.327400300497665,1
downplayed,0.13418626448392645,1
hoax,0.39756716484993193,1
2012,-0.1416062512964152,1
scheme,0.043903226965822516,1
expensive,0.11691400161987578,1
analyst,0.11223801918395274,1
always,0.08983500436404686,1
prompt,-0.08721130715962633,1
authority,-0.083444903685391,1
Alarmingly,0.27914950697577573,1
payday,0.07063837432926387,1
cesspool,0.1319673659050071,1
turn,0.06972737628935384,1
mislead,0.3063116584373293,2
climb,0.02902507960595277,1
regulation,0.02628201529503451,1
deflect,0.1162495889524384,1
response,0.09809126960219362,1
built,0.13167586410378412,1
worm,0.22366384941399667,1
reaped,0.08314345615383065,1
re,0.05535250721234303,1
cover,0.04512104792384299,1
theatrical,0.04326058456282302,1
dubious,0.3256775968708687,2
Further,0.09070724544049201,1
CIA,0.20463677323975027,1
enemy,0.18397138184094522,1
region,-0.09989609033110437,1
elite,0.16937200667561886,2
Eilish,-0.057843255303873034,1
Vatican,0.16954582848427854,1
Proponents,0.1120739218081971,1
establishment,0.14753765414957534,1
censorious,0.10130251458698307,1
worryingly,0.09770336762478744,1
apparent,0.07366621515067545,1
officer,0.04825172114240039,1
Khamenei,0.22963787911497802,1
evidence,0.13883754025243952,2
Iran,0.1222000951566878,1
brutalizing,0.13975367792584192,1
Matter,0.12203610189894176,1
spread,0.12200148363939796,1
glossy,0.09635829247429446,1
legally,0.2132040383432398,1
Announcing,-0.18963869635390826,1
later,-0.10393406469995514,1
At,-0.12479779779179465,1
2016,-0.09993320904702771,1
fascism,0.13323500180597148,2
inside,0.1128627135698878,1
essentially,0.1282226507944746,2
living,0.08758965897175108,1
earn,0.06457647959531969,1
unchecked,0.25978356399328517,1
these,0.1802952073229687,1
Working,-0.05295686092608116,1
secure,0.04861089653646436,1
burn,0.08816323091140277,2
protection,0.10150333081282492,1
which,0.08502098630748908,2
complain,0.1441706432700301,1
however,-0.008179293167632523,2
inquiry,-0.12021917479666003,1
strangle,0.0347781021084506,1
birth,0.02590840157389446,1
failure,0.1773069180382438,1
irony,0.16351132242194974,2
success,0.15698817526702627,1
idealism,0.029534488459738346,1
mask,0.10905011465475095,1
Democrat,0.10332878782333303,3
we,0.08454794755245942,1
speech,-0.05583790982732944,1
talk,0.08757688179648151,2
win,0.049070723134891844,1
roughly,-0.036488158904321714,1
access,-0.03518504245176898,1
cat,0.19285206973453503,1
fat,0.13732259494695917,1
at,0.127080344762908,2
add,-0.08795848164336252,2
strongly,0.07601629654915246,1
unproven,0.0941564668280262,1
hospital,0.020390685580004144,2
stick,-0.020488695066945877,1
successful,-0.17498847393001113,1
legislation,-0.12586405732425535,3
AFRM,-0.07363813809465149,1
savage,0.13011222299061367,2
innocent,0.17857152218595299,1
study,-0.08613877898681442,2
negative,0.08706394605500642,1
influence,-0.0647116980337689,1
lose,0.09210491490434866,1
destruction,0.08384382815357741,1
fist,0.06932655575037092,1
test,0.061774516540587576,1
seven,-0.09345293483720343,1
civic,0.06846999959349442,1
them,0.05985441509668954,2
loser,0.0401931827974009,1
excess,0.15625814952776118,1
unfathomably,0.12846150320964503,1
chasm,0.08590611885133664,1
bemoan,0.16175542119576258,1
Colbert,0.11756890780917698,1
longer,-0.10043755677242079,1
During,-0.07955893073968084,1
capitalism,0.197668643531848,1
unemployment,0.0835900554198404,1
enable,0.18532302985764576,1
Watching,0.10642335381579653,1
Exploit,0.16031523720761776,1
Defeat,0.08243028789955933,1
disguise,0.07036670755429168,1
defunding,0.13850860524176814,1
cough,-0.10540935396051963,1
help,-0.08920711260341953,1
pocket,-0.06037833948151447,1
undercut,0.2797247608201942,1
2010,-0.1237219880015291,1
resolution,-0.107018170537091,2
sign,-0.049792160248438105,1
free,0.027621945371379412,1
wildly,0.05549926174517121,2
shamelessly,0.05303843772367829,1
position,-0.14289754139319955,1
button,-0.13137607957433475,1
support,0.009939205808663948,2
devalue,0.13566497752460396,1
ridicule,0.12403454720597508,1
ass,-0.09851081263984646,1
compromise,0.0742774909812187,1
Earth,0.060662120366682525,1
human,0.05518897727190994,1
thousand,0.054162849183770866,1
heartlessness,0.632511503611291,1
two,-0.044427259148814936,1
new,0.08368302850680762,1
oppressive,0.06819584867575806,1
toothless,0.5412611607323538,1
letter,-0.05764009344076662,1
senate,0.045372874793089976,1
relentlessly,0.254344353042076,1
worsens,0.18093764921525654,1
Capitalism,0.14780908977499202,1
pin,-0.0300683156116344,1
Carmen,-0.029289241400895144,1
In,-0.029253520022235496,3
delegitimize,0.20237535287572467,1
arsenal,0.10184163102417144,1
full,0.06477994807408821,1
out,0.08809353830446011,2
ever,0.12480073304191724,1
electorate,0.38989002815649315,1
2020,0.2178734261757246,1
digestive,-0.11743188606613109,1
badly,0.17941868152393675,1
week,-0.16157102017173774,1
command,0.11457722105266932,1
second,-0.09698947104191329,1
slip,0.1534831533661191,1
effectively,0.14670240271118326,1
slimy,0.08203166799962432,1
vulgar,0.051994656712341776,1
buffoonish,0.05093464619381123,1
denunciation,0.08733507178428536,1
Mitch,0.07444721682013995,1
childishly,0.15265780722511266,1
ideologue,0.06805997604386707,1
mafia,0.0645533271079892,1
bribery,0.06136715844076301,1
shovel,0.09112535455271632,1
Fearful,0.062429860611114406,1
nationalist,0.13648076713952167,4
Fox,0.14333861724712682,1
anarchy,0.14531313457512324,1
For,0.11005822241749882,1
parrot,0.2439368299943634,1
US,0.11973617110630566,1
fervently,0.1438875110007197,1
what,0.1366981906373138,2
suffocate,0.07230722809928744,1
unusual,-0.26915929596788146,1
Though,-0.07938511048801113,1
own,0.06625716993695704,1
prosecutor,-0.051421941607593384,1
panic,0.09707129831239507,1
spew,0.08776213708890283,1
there,0.05515248274556872,1
shoot,0.19690770816814313,1
leg,0.153967828379159,1
Perhaps,0.11193033360166717,1
patient,-0.1296897460439645,1
she,-0.03659906462686115,1
area,-0.03651597472198189,1
legitimate,0.05081544211782033,2
draconian,0.2747192943419666,2
measure,-0.11538562870569233,2
administrative,0.17296564053173386,1
series,0.11776702972239246,1
expose,0.08552510937039275,1
investigation,-0.04193259741954851,1
conduct,-0.01275881963953204,1
hypocrisy,0.18636881522918453,1
brutality,0.0978191131847077,2
Extremists,0.13612900689018645,1
matter,0.07656812131458066,1
data,-0.019643716443810827,1
home,0.11475464754391788,1
Oluo,-0.21377809344293763,1
besiege,0.09944163746558768,1
Grammy,-0.05066604724399236,1
Let,0.02622656341677543,1
institutional,-0.010285461129590816,1
West,0.04452569518404625,1
embarrassment,0.28554647091162133,1
grab,0.15833753978452714,1
substance,-0.11792492436024672,1
office,-0.061349658211102574,1
Kifferly,-0.1361907608186171,1
needle,0.11576414564447861,1
vice,-0.10071981693859458,1
Sanders,0.07720887466512341,1
worthwhile,0.07241793239976155,1
pathetic,0.12413829753520883,1
pretend,0.21203696595492197,2
pretty,0.062269907282013925,1
We,0.044379074283597414,1
reporter,-0.167992951081154,1
cooperate,-0.11759564279377073,1
recent,-0.0304472910852637,1
thwart,0.16495311792383702,1
proposal,-0.13168584039518483,1
lawmaker,-0.1226702882859356,1
rhetoric,0.2762745241175687,1
presidential,-0.14401400773624382,1
buffet,0.10488950971160109,1
broke,-0.09101854021540973,1
community,-0.05788496858555074,1
fighter,-0.056549338255823235,1
Lots,0.18499681460421555,1
fading,0.09828333871354292,1
nut,0.08831862274583017,1
ally,0.12082785324532364,1
himself,0.11535953932287292,1
war,0.10226463929025648,1
aggressor,0.09691732574109126,1
think,0.0186079111151257,1
effort,0.014197007946917209,1
experiment,0.013145634122174668,1
overturn,-0.026774179540221064,1
scrutiny,-0.019824933236498973,1
headwear,-0.019460993992259878,1
2017,-0.01646677918585651,1
rip,0.24257676533614064,1
dirty,0.17334447456537086,2
diseased,0.17132915573605428,1
immigrant,0.11359792871404735,1
incompetence,0.27796056191054985,1
institutionalise,0.1699085412114942,1
Britain,0.12452119528430866,1
doubt,0.11221663040886035,1
Tiger,0.06329147879299668,1
After,-0.04401822868830796,1
come,0.05860937268816518,1
Christian,0.09526604525398819,3
shameful,0.04081189334159555,1
exaggerated,0.026657550400813548,1
A,-0.22551594820860518,1
video,-0.14674552982088754,1
restriction,-0.1303409824844545,1
hidden,0.1365446622624221,1
alternative,0.06884924400329978,1
megaphone,0.052275424390541635,1
huge,0.07368582581087595,1
dogma,0.07033519822668213,1
boast,0.34122707107198436,1
work,-0.14385309298210294,1
MN,0.09697961417852309,1
philosophy,0.06682062235916264,1
Few,0.06518564163058066,1
reason,-0.04858895853671576,1
destabilize,0.17755492069793202,1
strike,-0.15183710532633252,1
enormous,0.10217554804635341,1
need,0.09872267308957006,1
cheat,0.11156192218900955,1
Yep,0.05137530318397422,1
57,0.1517732711411219,1
COVID,0.20317770988881184,1
argument,0.18948635269635547,1
extraordinary,-0.05964893158904981,1
How,0.11310681302121295,1
sex,0.06656466983464508,1
idiot,0.1182922701285099,1
without,0.16833528535396922,1
moral,0.13508885626405245,1
bigotry,0.10463675767105349,1
look,0.17955579839000682,1
other,0.11871019598670658,1
Supreme,-0.10897980808991012,1
suck,0.3335050122763648,1
maleness,0.15913918988187897,1
representation,0.09060089551887425,1
June,-0.16642154350152308,1
photo,-0.07768398245219134,1
vilify,0.10073042972234637,1
ignores,0.07788943090591975,1
Newsoms,0.06663096605664634,1
Secretary,-0.0680605681430359,1
tepid,0.058470422912421556,1
act,0.04043687525444536,1
invoke,-0.034251124496593364,1
design,0.11209832868647306,1
abortionist,0.043502137160723715,1
ve,0.03863164590264595,1
end,0.02990196563632724,1
most,0.042244113693862016,1
haircut,0.04199351520648268,1
cancer,-0.0947612407879263,1
marginalize,0.060222335497208866,1
defamatory,0.05467981342604565,1
truth,0.07643376758717706,1
Wallace,0.08758877527301162,1
Alabama,0.06713710758760523,1
inferno,0.05581020521192135,1
bread,0.11083304537650887,1
tear,0.07399940408117671,1
consistent,-0.21784105538041304,1
Pete,0.10053685386367617,1
unprincipled,0.06870465946973571,1
poison,0.06233317567420332,1
cop,0.05685988534347661,1
sociopath,0.04828744527222659,1
optimistic,-0.09943805420786353,1
tout,0.0715284048363318,1
prevalent,-0.05069457270165412,1
family,-0.0500913892752486,1
borrowing,0.03465449533218024,1
sacrifice,0.029227744990994946,1
building,-0.05860060980065398,1
crappy,0.15833005870046074,1
Purpose,0.1008917141871756,1
sneer,0.30438462551213447,1
erode,0.14847978499519102,1
vaccination,0.06400594844531016,1
concern,-0.04166838795136742,1
aim,0.1172933644025422,1
passion,0.10579961503960124,1
until,0.10143392728188051,1
gaggle,0.11114834283772154,1
Now,0.15712488193409052,2
basement,0.11261141538873157,1
forgetfulness,0.10153876851367459,1
thrown,-0.10201338287873135,1
bottle,-0.07838969523973703,1
argue,0.055003970595456024,1
outrageous,0.11060685897286675,1
inappropriate,0.08480555508943996,1
Bible,0.07827246398937598,1
wacky,0.4136183385332597,1
flunky,0.15471593542538012,1
instance,0.10796861598679298,1
Giuliani,0.10222173187757812,1
Witness,0.07554398388717368,1
flippancy,0.16637373913751047,1
show,0.0634813612199612,1
fumble,0.229752427214349,1
catastrophe,0.06703101393990023,1
strategist,0.06553844412485098,1
praise,-0.14413858192656742,1
berate,0.12467134659436682,1
violence,0.09903404312399107,1
humiliation,0.06836874515517921,1
politics,0.06501810487035878,1
deaf,0.051463108226284714,1
tone,0.049790037017880845,1
vindictive,0.07479542752211837,1
still,0.0607884844173776,1
demand,0.052143138094006426,1
god,0.044893355987274335,1
darling,0.22963732463967831,1
visit,-0.2274448062633282,1
Democratic,0.18417420657360334,1
dumb,0.14509017808277308,1
slut,0.08703837410426896,1
lawyer,0.07206235509800926,1
caught,0.27614610189178906,1
Jurek,-0.15148549794990848,1
Another,0.1237725771960102,1
brainwash,0.12168553889837047,1
imagine,0.11537888606557807,1
grow,-0.13073290404613358,1
elect,0.1272224632572218,1
hate,0.1123352167276738,1
steal,0.2285698409810885,1
piggy,0.19570746215069448,1
recognize,-0.07587128074876075,1
caricature,0.13186407476211545,1
Epicureanism,0.1181465807069677,1
debauchery,0.07254056874261566,1
shameless,0.05833589998214081,1
penalty,-0.14045612946127126,1
case,-0.12970297131312694,1
terrorism,0.14181025612479436,1
domestic,-0.058145587073746445,1
impact,-0.13071389475664688,1
top,0.0859764718287424,1
appearance,0.07083725424167879,1
monger,0.4394000103196497,1
remove,-0.11885334201217658,1
related,-0.06900013141044867,1
falsely,0.2205924861392496,1
contort,0.11287356169155838,1
positive,-0.06796916644706551,1
quixotic,0.31977735590110484,1
force,-0.06578893423837946,1
pornography,0.2002126401711241,1
crusade,0.16372157556107478,1
pervert,0.11436603967137339,1
unconscionable,0.08035521635228125,1
smile,0.11380032506131402,1
hostage,0.10125492947674045,1
terrify,0.09903188957078715,1
drugmakers,-0.028675400782703732,1
judge,-0.15407497518686833,1
criminalize,0.14615019949519858,1
omnipotent,0.09656283598760465,1
revolve,0.07167186269624196,1
mythology,0.057541942005907426,1
nonbinary,-0.09098148831784855,1
erasure,0.059277303146853665,1
symbolize,-0.2201696637763037,1
absolutely,0.1453714602973105,1
vaunt,0.0982373303280458,1
pharmaceutical,0.06273733283301962,1
charge,-0.1839917218828391,1
entice,0.052161858982733934,1
desperate,0.17313533502937906,1
publicity,0.1022955782305969,1
shot,0.1600238573819469,1
Carlson,0.15888050239811533,1
stand,-0.056016119659153714,1
high,0.0966022410195828,1
PolitiFact,0.08745571809797612,1
godless,0.06056771699819028,1
