,attribution,count
radio,-0.04234212850203752,1
clearly,0.16857006480001385,5
March,-0.1278328596184222,1
decide,0.08347141502323253,2
dominate,-0.06735926560295781,1
reporter,-0.04802556586659365,4
lewd,0.1509224773711369,1
tell,-0.10312829166101334,3
broke,-0.07828153842602777,1
dispute,-0.2234889259811405,2
hearing,-0.10552753656766038,1
Gorsuch,0.062380945393431,1
scaredy,0.17250638429971088,1
cat,0.1003551471363757,1
ugliness,0.06912293334839964,3
sear,0.028254069173268864,1
late,0.04160889523113173,6
almost,0.0734977801404812,1
collusion,0.17776289942246742,2
chase,0.1608442680315583,1
Schiff,0.031831713772406366,6
Russian,0.06877981673978883,2
tear,0.09114021916575457,4
company,-0.11186840785136376,4
equality,0.16165003989195806,2
101,0.202559695871499,1
Cohen,-0.2645189633324486,1
counsel,-0.1570649160007101,2
immoral,0.13350176653111284,1
unpatriotic,0.07389223492276242,1
corrupt,0.07795519655112472,2
ambush,0.1721846504784744,2
348,-0.12154909576834909,1
defeat,0.0308336381327246,2
radically,0.047818972308249094,1
misuse,0.04309066020287314,1
protection,-0.0285106379207628,3
hail,-0.11304737242973077,1
apparent,0.08810614998686624,1
centrist,0.07808591800548147,1
courage,0.17197345493342994,2
meeting,-0.07860691737158057,6
Dreamers,0.12724202079508595,1
indicate,-0.08991798340730005,1
reject,0.016853954783907086,7
meaning,-0.04457598070863084,1
December,-0.04399413683209301,1
micromanage,0.3055330650049961,1
unnecessary,0.1972041785061923,3
interpretation,-0.0791525785204966,1
Statements,-0.0715537439868703,1
legal,-0.06124754589505013,1
practical,-0.05762643335885062,1
raiser,-0.08988221316947538,1
Afghanistan,-0.008920013586916437,2
reason,0.09873674139712871,1
price,-0.06344584835096201,1
excellent,-0.1464772170154006,1
condition,-0.07381510138913458,1
trading,-0.05114398338166075,1
Bauer,-0.04125532629932124,1
horse,0.03606339416715393,1
shaky,0.18604262624221146,1
tenure,0.08652141867536774,1
pretense,0.07527298515539321,1
judge,-0.04524812261543301,2
Mexico,0.10663515431300563,5
yours,0.11050654153007468,1
less,-0.036113611653085145,1
Indivisible,0.06998099158075241,1
founder,-0.06190860834508914,1
co,-0.07077458932554792,2
surprised,-0.07878248029920831,3
sane,0.08376479477175432,3
No,0.2630900229568833,2
Reid,0.09182732326594548,1
corruption,0.13863962281337117,2
confirms,0.0536547544893432,1
spokesman,-0.05683571883158006,5
respond,-0.10735701006192473,2
war,0.09431706319220373,12
faith,0.10404248683373377,2
blatantly,0.06864139255401375,2
lackluster,0.05767070678004218,1
pan,0.047333888986112106,1
fact,0.13956397223785302,3
command,0.127671290049323,1
knowledgeable,0.0599701847301761,1
useless,0.4654823239902866,3
And,0.05783028337868626,11
aide,-0.1158527253322269,5
hire,-0.06399163585226736,1
farmer,-0.10038784008982801,1
farm,-0.06397120174253122,1
decline,-0.11364343642402698,4
understand,0.03676630136866481,4
dark,0.1010538341398156,2
money,0.11271758178295058,1
opposes,-0.12557908649831512,2
swear,0.06181299580216694,1
same,-0.06321680558669618,3
sex,0.0824405896402024,2
flame,0.022225567142509086,1
unconstitutional,0.01634780982847472,1
negotiation,-0.15360681942717377,3
There,-0.11187544737607948,3
announce,-0.1424949035048095,13
month,-0.12289515056167098,3
attend,-0.05493118762942638,1
misogynistic,0.12336149488268128,2
O,0.04670654991563166,1
battle,0.052549051317287154,3
reading,-0.08307230845203652,4
them,0.04225266941811534,6
relayed,-0.1405897263759579,1
grab,0.13093408736870935,6
takeover,0.07680595709956094,3
place,-0.0751312769111721,3
resident,-0.11006684114693735,1
event,-0.0894256318247056,1
absurdity,0.264266653313701,1
geographical,-0.06783316194049822,1
philosophically,0.06458874009920097,1
contrast,0.15714362812546365,2
stark,0.17858107973940548,1
clichés,0.2868823431450494,1
descend,0.12261688746297562,1
prank,0.15558227475905942,1
obviously,-0.10408873021120274,1
New,0.05931235983576666,2
jackass,0.46691487165723433,1
violence,0.2466688810388809,2
elsewhere,-0.18964710594302986,1
temporary,-0.08824731231787314,1
authority,-0.027526705789471924,2
proclamation,-0.10755434775453483,1
step,-0.12907705027331923,1
affront,0.2624918082589966,3
declaration,-0.18305619241051435,1
challenge,-0.1617657735621825,3
grandstand,0.09775382258031458,1
apply,-0.06527639562613356,3
Neill,-0.07198949617538938,1
Sullivan,-0.1087771740789849,1
competent,0.08648654776036013,1
prime,-0.05651662855563245,1
Office,-0.08003263755247032,2
constitutional,-0.07112954416068273,3
ObamaCare,0.1770274618136909,4
forceful,0.03799226512425246,1
enough,-0.021837602161947307,1
solve,-0.09607325758871113,1
preamble,-0.16733624110539252,1
forth,-0.10634107667812334,1
application,-0.10620737545306058,1
phony,0.3042909800113454,7
Bible,0.12375533025429448,3
Oh,0.07487945267583786,1
base,0.07372291917250572,3
theology,0.12262373162744895,3
tissue,-0.06610218105751736,1
cry,0.007673288498379327,3
asks,-0.14985209548484774,1
punish,0.042751545974325046,2
vowed,-0.030129540613114184,3
remove,0.020932238826805505,1
child,0.0640211402004521,2
spent,-0.04949159602418802,3
knowingly,0.025757306201858808,1
Compromise,0.2781646537748263,1
Changes,-0.11341634994741012,1
Includes,-0.07669379953385437,1
dishonor,0.5008729670254511,1
annoy,0.3129447192632604,1
adult,0.11377142387947121,1
Mattis,0.02191010069236002,3
room,-0.01755351120984713,3
lovable,0.12458634564565782,1
abandon,0.0757386547485176,2
operative,0.09319241178896132,1
tolerate,0.1577660787024786,1
11,0.12131643229445477,1
old,-0.11455563376991251,1
year,-0.05676476430491677,4
Barack,0.08190547577475103,3
Joe,0.07273143683574362,1
ugly,0.2003741317319026,1
turn,0.07668436541771327,3
dumb,0.09673460305766322,1
embarrass,0.07914200665249706,1
very,0.07690463873403758,5
firm,-0.1093194617835723,1
Cole,-0.09255578515624813,1
able,-0.03229897926022158,1
aggressively,0.011337786413409871,2
too,0.1332697270081961,3
above,-0.05488087966319036,1
eye,-0.04880156057421266,2
cynical,0.39899535497493066,1
obvious,0.10818940445337262,1
strategy,0.0577016453016037,1
spike,0.09736624145325978,1
unemployed,0.08728913942901793,1
stem,-0.01943538610872325,2
decry,-0.1878954215350692,1
dangerous,0.1171708798895719,4
TV,-0.06246056689485506,1
Dress,0.11426638546076369,3
former,0.003239404839691186,5
Beto,-0.05154509889676862,1
Rourke,-0.034911935335380756,1
along,-0.06231772682153232,2
impasse,-0.08278953103467251,2
promise,-0.08096669145944818,3
protest,0.04209561927154527,1
assault,0.2137808183483098,5
student,0.04227775077867477,2
prowess,0.1411866080598333,1
prospect,-0.11383397568290131,1
satisfy,0.14728426588690233,1
grill,0.06216943353278409,1
Very,0.08978739141562192,1
protester,0.1642785190349938,2
letter,-0.10819883035041622,10
represent,-0.1077509879817807,1
ideal,0.09019103615466631,2
contradicts,0.16913576843581019,1
practice,-0.08237291985790236,1
tabloid,0.06893467915050842,2
smear,0.051849268066250856,2
disagreement,-0.1657201857883955,3
spark,-0.11455263286827803,1
giveaway,0.052796653122486985,1
little,0.05392544122132633,3
Asked,-0.204258063951062,2
Benghazi,0.04966176273415343,3
reply,-0.12559195524606503,4
Is,-0.08250702210032783,1
much,-0.05433293077139356,4
scoff,0.08490126470400841,1
pityingly,0.04698075757247707,1
deny,-0.16528950090990552,2
bluster,0.10463712908465916,1
propose,-0.058003158651702136,1
negative,0.14411592053016622,3
insist,0.08198963507532442,1
wayward,0.07850139587181705,1
MSNBC,0.07086367249847224,1
series,-0.06149676626500298,1
completely,0.10269777006130676,4
journalism,0.08185133710368338,1
pursuant,-0.05202982995183976,1
Committees,-0.041620944850709746,1
statute,-0.03402981566565333,1
Rather,0.024645568715276192,1
Glenn,0.05415461643950399,2
Speaker,-0.1277500517150286,6
invite,-0.1233944724760358,3
Netanyahu,0.03948039738570554,5
mock,0.23607915239315064,4
supposedly,0.16320811343020142,2
portion,-0.09101327771712175,1
sometimes,-0.14716866076726612,3
investigator,-0.13029179654694067,1
Congressional,0.12993285109945044,1
interest,-0.10709507092643084,2
cowardice,0.2645665845859421,3
handshake,-0.04565631697163605,1
subject,-0.031710555197122084,2
Calls,-0.011032524296704168,1
dozen,-0.007826263351475802,1
blowhard,0.18637276323746751,1
disconcert,0.1099625426652393,1
congratulate,-0.09724393632581227,1
While,0.029696296435493166,2
endorsement,-0.09863493044473139,3
hurtful,0.29382090321677884,2
cable,-0.14942622818857826,1
insistence,-0.10548861364918097,1
four,-0.020702817595118873,3
State,-0.13529990742683093,5
imminent,0.08311427232578264,1
requirement,-0.05115743309711101,1
relevant,-0.03852832969801484,1
consistent,-0.10394552229536143,3
discussion,-0.018364692898749844,1
liberal,0.11040420859865308,14
both,-0.11622668444127125,1
general,-0.10915064972062824,1
found,-0.12447928779372137,3
bias,0.09795101319934603,3
played,-0.024661887861122105,2
reality,0.08500845774027914,2
lustily,0.23637037000079786,1
crowd,-0.1169875869086284,2
pounce,0.4234949694934933,1
Following,-0.14407643909446333,1
chief,-0.10837855662292141,4
great,0.041261619060110666,4
Bloomberg,-0.04507237536693691,5
We,-0.023472256083898385,8
snatch,0.10749475080352185,1
credibility,0.4152678014536344,1
tremendous,0.015966365995510264,1
lace,0.12105297282955055,2
responsibility,-0.012093609160587486,2
spellbound,0.07445819269201762,1
life,-0.068938769494519,1
strong,0.06641506866663716,1
Conservative,0.1096514711202281,3
Bachmann,0.024717858526257835,1
allege,0.08357414685103443,2
garbage,0.19160438074365246,4
estate,-0.09813750081114168,1
star,-0.08289283097309716,1
gaffe,0.12567752298503146,2
aid,0.08844876770416481,1
creation,0.07937034721157299,1
bloc,0.06815137315623988,1
immature,0.30355761892700023,1
smirk,0.12895624167434683,2
powerful,0.12589779842583407,1
counterintelligence,-0.07014165624640566,1
weak,0.10395843876203567,5
Because,0.061424279207302486,2
federal,-0.08705537968665525,4
described,-0.12610915766361028,7
content,-0.05958822552164039,1
nasty,0.2700541439285416,1
join,-0.04753094400144835,2
B,-0.03879109644911326,2
Army,-0.01299911027720895,1
officer,-0.03425275843690374,2
serve,-0.0729480987370102,6
furious,0.11464824171615536,1
deaf,0.11409418713307001,1
majority,0.034633540432468635,3
follower,0.11134824206172761,2
although,-0.12219758768638048,2
though,-0.10602844243693552,5
night,-0.10634861150416856,1
clearheaded,0.09362101857901757,1
credit,-0.023961182726326264,3
ignorance,0.12596175414009506,2
juggling,-0.17597531544096967,1
Pence,0.171317228544292,3
unexpected,-0.1062438824629458,1
devote,-0.07669762216117701,1
fabrication,0.04486462567074818,1
surprise,0.07357570848757151,2
bragging,0.16530093536655754,3
sexual,0.07999583173157139,4
incompatible,0.2339038108191116,1
Committee,-0.043206976852721804,2
past,0.060899746350682724,1
publicly,-0.08101404937012102,1
devolve,0.07510127025009282,1
composure,-0.021504522087671448,2
billionaire,0.3937632897764369,1
bunch,0.1113973997579899,3
retaliate,-0.09937423251107602,1
shutdown,-0.043218258529936625,2
unlawful,0.22890463870185468,1
sure,-0.17190123953563344,1
me,-0.03325035811866074,4
Today,-0.13569820332529153,1
Greene,-0.1317257166493949,1
Farenthold,-0.09385046593777611,3
liberty,0.04675137407959755,2
religious,0.08990774893181085,4
placate,0.29550721635656296,1
sister,-0.053297865478731776,2
worried,0.1195383410862389,2
disrespect,0.09473041365140202,1
re,0.10412484918065987,2
Graham,-0.0695652254843648,2
image,0.026145890056582244,2
seize,0.10294360752668438,5
may,-0.0736496216728055,3
wish,0.08319857192524654,1
felony,0.02489516215094917,2
misdemeanor,-0.03454254936925089,1
history,0.024683765792370308,1
union,0.11238204682993481,1
area,-0.0869023744507341,2
designate,-0.20878074859193085,1
probe,-0.19298505011685205,3
query,-0.1139185695960812,1
controversial,0.11422874602201298,3
crotch,0.0814396759682847,1
Kathy,-0.07047921618540323,2
Anderson,0.04534740133236297,1
failure,0.19132289282665207,3
create,0.040507932890943565,3
imperfect,-0.09716360313588625,1
appointment,-0.042286749414198965,1
oppose,0.06359776096404322,4
legalize,-0.14247401913727745,2
Like,0.10973298006187628,2
Amendment,-0.05628261443445787,1
foul,0.10790906106102958,3
Islamic,0.127746599237678,2
mouth,0.06976325158094632,2
video,-0.0828337072025077,3
data,-0.09336405768176331,2
treat,-0.019098256320917863,1
piggy,0.0601016081640855,2
treasure,0.014612614675449706,1
bigotry,0.16586380971758014,1
ripped,0.08662734779121883,2
contractor,-0.04912098931671338,1
speech,-0.12946863587582272,2
overwhelm,0.12253744152691723,1
Indeed,0.1308115358038174,1
tie,-0.15343754497345663,2
amid,-0.14927950326133535,1
stun,0.09854777363761104,5
safer,-0.12442771354042308,2
superior,0.10014413766196817,2
border,0.06072845042947663,6
Governor,0.07451418885537886,2
unusual,-0.12368276194551607,3
betrayal,0.15168417849163948,1
profound,0.08561751306978556,1
complicit,0.11853535135294259,2
classless,0.08136711874071882,1
Heidi,0.07317656690143354,1
Creepy,0.34980073150927404,1
cover,-0.10277536647046409,4
simply,0.08130197512771692,3
Newsweek,0.07960105489723127,1
Ghost,-0.05820266967782664,1
office,-0.1209959454635447,3
follow,-0.09421516735655747,4
inauguration,-0.173598105873583,1
accord,-0.12501378335632235,7
soggy,-0.12901208697712618,1
light,-0.1000894101973028,1
Those,0.09340450750984168,1
implausibly,0.07253172858836665,2
vehicle,0.04169429585140625,1
finish,-0.059417540133439285,3
success,0.09620143217652058,1
defensively,0.054623262609054896,1
enhance,-0.1465939104461608,1
felon,0.13879283253972338,1
expand,-0.022562150041613653,2
chuckle,-0.04754046771381769,1
terrorism,0.11555925938169033,2
interpret,-0.04596383654086659,1
act,-0.10228996374882184,3
source,-0.041884236061136865,1
Moammar,-0.05068151746865348,1
wimp,0.07847630904600694,2
staff,-0.07643389320115518,3
focus,-0.12803887142352402,1
fight,-0.009312650779986286,5
check,-0.08086889891098975,1
appearance,-0.12172508619068585,5
listen,0.0023767401546739217,2
nice,-0.0491348436515735,1
tribute,-0.3097715490402248,1
express,-0.16560326757469374,8
As,-0.05127527028906281,6
stipulates,-0.18132259304224976,1
require,-0.15249414859695734,1
extend,-0.1251517889873009,2
everybody,0.07493335636686728,1
Witch,0.20470568014364884,2
blood,0.11926070750310455,1
entire,0.11207351858663221,1
college,-0.12403041138694056,1
rage,0.06946676663856159,3
Aug,-0.10573536779195648,1
own,0.03584322317984106,4
course,-0.042150910575084806,4
wrong,0.19592391988697358,11
immunity,0.17920302397918478,1
Everything,0.17695819693927944,1
blemish,0.1457382799772076,1
few,-0.06064005030739513,3
historic,0.058295510332660866,2
trip,-0.0073411987700648905,2
might,-0.06457625658789272,5
communication,-0.07594861338309758,2
son,0.07000797534154775,1
blind,0.11259706747717685,2
darkness,0.1023007623484302,1
dirty,0.32124348309952877,2
A,-0.07369133919196787,4
Nixon,0.12930038713293499,2
disgraceful,0.1530080853716098,3
plead,-0.13250601250552468,2
enter,-0.11520932819931358,1
Secretary,-0.10092171170886596,1
approach,-0.11251088488683535,3
longer,0.1589623914835874,1
DOJ,0.15363146358236757,1
Palin,0.1521108441569245,2
bully,0.15540975987369415,2
regime,0.11827733350262304,1
systematically,0.08218052446390862,3
embrace,0.06598420009130591,3
violent,0.17194728004934945,1
Marijuana,0.0789259711749185,1
deride,0.17456976998447343,2
alliance,-0.11628213507504641,2
leadership,-0.11390370892598738,1
inspire,-0.10963829165364522,1
Her,0.08645040162634722,4
view,-0.01287363991594128,6
despite,0.1381056504504325,2
unprofessional,0.27636768493132363,1
Nadler,-0.09667145316837292,2
location,-0.08184994210061612,1
episode,-0.062353027261706884,2
before,-0.09008043261690593,2
violate,-0.1469334394341223,1
heard,0.01560063763163394,2
visit,-0.17521593677304437,5
U,-0.08800440453568939,2
vision,-0.1084412497014734,2
set,-0.06585392198052062,2
minimize,-0.11913238017519957,1
curtail,-0.06491972022037831,1
need,0.06149042329429412,5
Ms,-0.05798551730760093,7
degree,-0.0995710758485243,2
every,0.09922410519454021,3
Instead,0.1855911302717593,2
motto,0.15492428612742168,1
lament,-0.13687242090994095,2
rival,-0.061014041600849285,1
Journal,-0.17308301822541883,1
unto,-0.1643129460553468,1
others,-0.12959867215996101,1
shareholder,-0.07442036491924692,1
feel,-0.06863441556735192,1
toxic,0.2011138162381153,3
here,0.013109380696161799,2
menace,0.034095182388379414,1
two,-0.0960499838387205,5
exchange,-0.1505545066134688,2
down,0.04906013372429427,4
disaster,0.26409030444832904,4
con,0.20756181716096736,2
Senor,-0.24065021270604503,1
effort,-0.14106291623181036,1
defiant,0.1252246287071725,1
tone,-0.09503788492374679,1
appear,-0.068634568188451,6
empty,0.07397943108444631,1
proven,0.019231364778534623,2
assessment,-0.04843470130410947,1
several,-0.07894974603365025,5
plow,0.13990454307902644,1
nobody,0.1270875496993648,2
dead,0.13872828898412037,3
gut,0.08463011615657431,2
hysterical,0.08302284871180265,2
destroy,0.05257809860226985,2
wake,-0.10955782939658545,1
bomb,0.07711232252041626,4
handedly,0.06854293183999138,1
staunch,0.041202166320129734,1
vile,0.23476811417817545,1
afternoon,-0.12736131834231507,2
massacre,0.20777240267344618,1
Sandy,0.08666543589499506,1
thanked,-0.17056014431152622,1
cause,0.0950786456580827,1
conversion,0.054783908104185944,1
nomination,-0.13232657921560126,4
misleadingly,0.3879153309740097,1
conclusively,-0.07561870225031249,1
Somewhat,0.06800301658404198,1
politically,0.0923352972365778,3
ascertain,-0.0988455431523191,1
other,-0.0066107277791722895,4
obstruction,-0.17239070259978942,1
most,0.08614349093925593,3
proclaim,0.08466574933270023,1
stupid,0.16006026116384994,3
cent,0.10033681039679741,1
theocrat,0.14113260909800554,1
favor,0.11743960533530279,1
Moore,0.0028826932681061193,4
repeatedly,0.15213620138191164,1
dress,0.12247358925004344,1
fabric,0.0695369644503485,1
Rose,-0.05939194727907132,2
Grimm,-0.08227585604719552,1
2016,-0.15172333313116224,2
Marc,-0.07151086473889817,2
executive,-0.013704666162820692,1
dialogue,-0.07335238762279016,1
dissident,-0.04685850100924816,1
disastrous,0.050196701086543206,1
Rage,0.17952937397959318,2
Queen,0.0862316387952356,1
resignation,-0.10285363669663077,1
1980,-0.06682047917414051,1
These,0.1035438811865429,2
2006,-0.06388253842257446,1
death,0.12970395590182537,3
Hail,0.053323410295609365,1
we,-0.017161085242984795,6
Development,-0.12592173726298087,1
gerrymander,0.07103543386537901,1
contain,-0.04940471039986614,1
suit,-0.03183754802412083,1
separation,0.05287869434709494,1
Blumenthal,0.12885755897823234,3
prayed,-0.01270753889184587,1
demonstration,-0.012662207856212372,1
shortly,-0.05729759254903591,2
shock,0.3551710310292959,2
TMZ,0.15407831774698894,2
gory,0.12979763673661776,2
minister,-0.09728400958434995,2
Baptist,-0.09477191129509666,1
Christians,0.07145129964107347,1
unhinged,0.6187072560312985,1
Tim,-0.022738264444721087,1
16,-0.11220444308760798,2
Yet,0.1799609361733498,1
downplayed,-0.1447372255126135,1
adore,0.1429811437025476,1
Without,0.08717040959518114,1
retriever,-0.11074237286839439,1
sniff,-0.06724644921906285,1
task,0.030736758106355015,2
happen,-0.0685931504753207,1
victim,0.07263485120004753,1
rebuffed,0.1491695196014814,1
Marine,-0.03439821642056412,1
All,0.17910536625564238,1
Clintons,0.08475294456111192,2
effective,-0.058032847696510695,1
35,-0.05159808445074339,1
decimate,0.1141079831727766,1
amend,-0.11743078860154987,2
repudiate,-0.11366738998755499,1
unchallenged,0.12726912611082097,1
legislation,-0.07076687400118505,7
order,-0.12105093498022801,1
blow,0.1323940342255425,1
stakeholder,-0.11671256536314607,1
loud,0.10714941974013051,1
Townsend,-0.04640289071005406,1
198,-0.13951743628192367,1
Twitter,-0.102845682678175,3
king,0.11714062837834725,1
surrogate,0.08777999394334089,1
occasion,-0.13807183328978437,2
stiffly,0.08480506104930616,1
cool,0.29207706902933794,2
m,-0.021294378622281878,3
alert,-0.06556386212573921,1
California,0.12539297321774737,1
picked,0.11480876127079129,1
fed,0.17416822240451013,2
McMahon,0.06430998679956808,1
Times,-0.018308602025680545,2
blowing,0.18178135015772737,1
Press,-0.10191628077130017,3
His,0.038515616027560276,8
half,0.15468052553661102,1
ll,0.07733726558363017,3
script,0.26934843680439413,1
depart,-0.09951401058887326,1
postpone,-0.06760855992404584,1
unsettle,0.0304147762531716,1
desire,-0.05623727700644971,1
toward,-0.055101580409826406,1
Jeb,-0.05097727793184073,1
scandal,0.07538263282183766,3
mega,0.040044102470155,1
heritage,0.058297445684279595,2
tyrannical,0.2093248739334469,1
sole,0.08798236202106333,1
Christian,0.09741845960553878,2
coerce,-0.03439722565295983,1
addict,0.26961096538196105,1
spending,0.090761838025328,3
conveniently,0.2592868036749373,1
Fort,-0.05832824774288575,1
lawsuit,-0.17145516520493242,2
attorney,-0.07534203573052603,2
shy,0.0035279846912603594,2
identify,-0.0882227875337194,1
thick,-0.03555990092020515,1
compound,-0.12173043746856016,2
Libya,-0.08905664013322749,1
parent,-0.0812347348048778,1
acknowledge,-0.13079573806913034,2
conference,-0.08304346275845688,4
anti,0.11312511696900827,2
keep,0.10523732013581147,2
trouble,0.1374732332326044,3
Goelman,-0.0861660641436894,1
socialist,0.04832475290155147,2
assert,-0.07703046512672819,3
funding,-0.13484215696121826,2
raid,0.18721790044212275,4
health,-0.11376350821974182,2
terrorize,0.12501055544014059,1
newspaper,-0.04380640223534366,1
Assembly,-0.04300819693800414,1
introduce,-0.0398671548896519,1
infamous,0.1799897843780219,2
impersonation,0.13182651445117718,1
usual,-0.07645337907783507,2
counter,0.16670584749757458,1
outburst,0.14236829602422602,1
magnet,-0.021701436337634744,2
put,-0.06131593806064549,2
offer,-0.14730407320933497,5
role,-0.1439291711624963,1
world,0.09974247733804115,1
Rod,-0.04261075533273987,1
Majority,-0.07568848603357893,2
facetiously,0.12968141089897645,1
work,-0.0854738851958438,3
win,0.047015608747869496,6
advocate,0.2180390685658536,1
affect,-0.06513452787001268,1
especially,0.06482626551376688,2
during,-0.0930259969237123,4
taxpayer,0.0665043570210764,1
story,-0.12041149131376512,1
Veselnitskaya,-0.13555489478843263,1
dirt,0.08791577558652484,1
allow,0.06586852067422591,1
OUTRAGE,0.040016089144480044,1
Religious,0.029334337585591137,1
white,0.15228955624226587,2
supremacist,0.19378495740158688,1
booed,0.41420134464121333,1
Brat,0.11850667391820635,1
outpost,-0.14465333667888497,1
aren,0.1517606811206185,1
erosion,0.10812006229204442,1
hypocrisy,0.17549995333604662,3
richest,0.0602869065706189,2
quickly,-0.07262628427921185,2
Nah,0.022533135598731057,1
Malia,-0.007303165489377246,1
King,0.13813055223772802,1
Who,0.08801542828133581,2
Seth,0.05899309395198098,1
remains,-0.06546705141639932,1
cruel,0.08789480329412036,1
reminder,-0.184309773622551,1
deliberately,0.1291331235510351,1
Being,-0.07848032642052806,1
marriage,0.07822163618726871,2
outnumber,-0.11895784949398179,1
prosecutor,-0.0888247998158047,1
nut,0.3781084397575172,1
basically,0.13669996861984662,1
NOW,0.09871098997456765,1
impossible,0.07462393665186626,1
rise,-0.06848032388353437,1
unbecoming,0.5473781559100248,2
conduct,-0.03297883419268471,3
cronyism,0.1073122434156552,1
amok,0.09736275747055506,1
scathing,0.18518049161648303,1
Federation,-0.16133860745844966,1
broader,-0.11939372135364584,1
born,0.01976707559049906,2
Bluff,0.2144465444430483,1
Bills,-0.12334280167065662,1
Likely,-0.11882927704156404,1
reporting,-0.051118941711598344,2
recall,-0.17853048086977574,1
apparently,0.11217981137931121,2
opt,-0.11280922183074993,1
University,0.06851904200011674,1
Georgetown,-0.057807086826461934,1
middle,0.08178075391481779,2
singer,-0.12190202443304345,1
gospel,0.09293493410124981,2
name,-0.05539250294534663,1
castigate,0.03731526161201649,2
design,0.11601390840238315,2
supporter,-0.04295084001924679,3
together,-0.1337364877734526,3
radical,0.1464901033349949,2
riddle,0.13317668568428553,1
falsehood,0.10156382127671909,1
belies,0.10514330822588562,1
mindedness,0.08617348991350476,1
quo,0.07725748580868899,1
ill,0.1489036102861789,1
Vance,-0.12528095902886982,1
rescue,-0.10438033911208991,1
nastiness,0.08630892547166127,2
divisiveness,0.03209824034199756,2
Americas,0.06175370318387602,1
deeply,-0.007416138652170737,2
assail,0.09947699221924784,1
Protection,-0.07011474942234315,2
wrath,0.09909165014951887,1
repudiation,0.1393542023019087,1
repeal,-0.0821599034692281,1
mean,0.0751486395976278,1
million,0.08781994652144165,3
Hispanics,0.10693795380292433,2
drive,0.02248895254457867,2
famous,-0.21282116930544379,1
City,0.15456952782471942,1
push,0.05082637966721787,3
Tent,-0.10387827374352228,1
roundly,-0.1080077344676085,1
chorus,0.10155370846829367,1
alongside,-0.10834409167279746,1
June,-0.07006813170837246,1
specific,-0.024534182806366166,1
Crazy,0.1289138492456499,1
Puts,0.07669494417464945,1
Kristen,-0.118711704226694,1
offensive,0.11030326592664348,1
Under,-0.07450313807720833,1
case,-0.11957776092055901,3
cooperate,-0.08902933968580151,1
cede,0.07079904755448684,1
adversary,-0.032287125757061774,1
heart,0.14638943460470855,1
word,-0.08772282258675285,1
audacity,0.16705168671833642,1
dictate,0.10628855952478403,1
solicitation,-0.010567152554665431,1
fund,-0.07610735933396705,3
partnership,-0.1438118001970201,1
Founders,0.13544692315277052,1
Surely,0.07002383027034094,1
sadden,-0.04818475304559563,1
link,-0.030992355393919754,1
argues,-0.22796679780114992,1
where,-0.083706945051294,3
Nebraska,0.03175025286673932,3
verse,-0.1515879229569269,1
crony,0.20842886016011217,1
perfect,0.0594230309698711,1
Constitution,-0.0419694676690431,3
lot,-0.13985251469017468,1
silent,0.06803209525993927,1
propaganda,0.11790156468395711,1
nonsense,0.0637464195613334,1
chamber,-0.16746794624011704,2
flatter,0.08623576290412711,1
five,-0.1034076736800251,1
avoid,-0.09560857136226233,2
conclude,-0.14262047141550843,1
emphasize,-0.1090324626191288,1
Cheney,0.10849891976042554,2
Members,-0.09362684813739797,2
sooner,0.13209687616277024,1
Elections,-0.0975993235115314,1
model,0.07527199500470715,1
lady,-0.06413966717788205,1
retreat,0.10258027859568382,1
rain,-0.14312173761581987,2
breath,-0.12541484775313155,1
Inaugural,-0.10666319289606536,1
soak,0.08960839330346204,2
negotiator,-0.11430476689610837,1
deprive,0.10749187316355868,1
new,0.06643364651892086,6
opportunist,0.09898540485653709,1
bishop,0.107841264682908,1
Last,-0.07412785195410085,1
straw,0.035751446976435196,1
How,0.14052077348985095,1
plant,-0.19951670517941414,1
Oklahoma,-0.19684510404640285,1
leak,0.24486776503946953,1
bank,0.0705969095791423,1
microphone,-0.022350347885757557,1
pass,-0.10708669460314951,2
splinter,0.19694163154832756,1
WWF,0.0559815603755066,1
Linda,0.05115712042203234,1
interfere,0.0447025017608109,1
warning,-0.05887449132307497,1
negligent,0.05753928313341297,2
chutzpah,0.11635014152298877,1
lifetime,-0.034477421047005595,2
indict,-0.11295474038126306,1
scorn,0.08425656123599828,1
DC,0.08370930540871387,1
hashtag,-0.156367157079762,2
unlikely,-0.07920063769649208,2
quell,-0.06495614636884772,1
file,-0.12412100771576166,3
deception,0.10629024525005124,1
qualify,0.20145262926471158,1
expletive,0.13686819584475904,3
freshman,0.02012376121188055,1
al,-0.10109407222057021,1
blame,0.13349212538343103,2
explain,-0.09767531482165161,1
weakness,0.16066836267343895,1
pretend,0.06097899992612641,1
closing,0.03604844583706652,1
department,0.08382558193911929,1
won,0.06441174081643229,1
privatize,0.05526992033427487,1
BuzzFeed,-0.11172309065230727,1
inaccurate,0.08561767769019535,2
sale,-0.20414709982101895,1
reaps,0.08558705818669038,1
Neither,-0.06948943476839928,1
specifically,-0.05482179916363816,1
biscuit,-0.06666820568442247,1
breakfast,-0.0574055432413469,1
care,0.048064849610920245,3
prefer,0.05150133304590373,1
provision,-0.12998728534996803,1
language,-0.11660580101813382,1
overly,0.015905012354908675,2
Abedin,-0.14273644708273792,1
ethnicity,0.05074270730490071,1
Stone,-0.10749515268522003,1
Economists,-0.11570583490501975,1
